-0.413250911,0.564160388,0.598990434,-0.44912928,0.546891456,-1,0.363844086,-0.36878821,0.246966349,1,-0.039378675,1,0.383559924,-0.821303885,-0.87891081,0.693968283,-0.827052208,-0.993790737,-0.39235287,0.589926802,0.981507316,-0.354612747,1,0.414450485,-0.985698298,-0.319353675,-0.402929289,-1
-0.401850598,0.564768352,0.643289954,-0.432437916,0.579001566,-1,0.394976718,-0.368808244,0.229996747,1,-0.040250179,1,0.367749025,-0.816952384,-0.878125874,0.693262552,-0.828553726,-0.994829922,-0.360786632,0.607189245,0.974112219,-0.336567273,1,0.416202725,-0.999560876,-0.289884865,-0.405317065,-1
-0.386597089,0.565890115,0.682204605,-0.414997359,0.607337037,-1,0.424907185,-0.365719735,0.217988562,1,-0.058551874,1,0.365176523,-0.810173206,-0.857077623,0.692119691,-0.843296453,-0.995686764,-0.328987263,0.619293896,0.959325493,-0.316952675,1,0.425378789,-1,-0.260298733,-0.429975519,-1
-0.367879708,0.56302324,0.716115651,-0.394135758,0.630906049,-1,0.453159462,-0.361273601,0.20674235,1,-0.073506766,1,0.346118844,-0.800133328,-0.845291915,0.691282332,-0.854386684,-0.987071534,-0.295383775,0.626377459,0.939239062,-0.295728456,1,0.442250575,-1,-0.230458577,-0.456158294,-1
-0.34902685,0.557216545,0.7448453,-0.371518664,0.648428458,-1,0.471351002,-0.356017989,0.193200912,1,-0.086999629,1,0.33384157,-0.787907926,-0.844565615,0.692187037,-0.863265839,-0.99999929,-0.259160096,0.630796056,0.913931723,-0.272875268,1,0.464198947,-1,-0.199742909,-0.505876519,-1
-0.328233257,0.549438707,0.77017695,-0.344639029,0.66011935,-1,0.482595021,-0.349228321,0.176352535,1,-0.100769106,1,0.324485055,-0.775301969,-0.824284015,0.697408014,-0.861763147,-0.998131743,-0.221315002,0.636566622,0.883569121,-0.252291257,1,0.487711881,-1,-0.168456886,-0.510391419,-1
-0.306833458,0.538709179,0.792448877,-0.31575914,0.667899404,-1,0.496161647,-0.339863313,0.159521953,1,-0.113940391,1,0.312886148,-0.763105725,-0.822766086,0.706128244,-0.8615177,-0.939821919,-0.183333052,0.645574516,0.848975289,-0.249461948,1,0.512464134,-1,-0.137639718,-0.529104255,-1
-0.289616324,0.535504734,0.810524293,-0.308763199,0.6727267,-1,0.50927466,-0.329044944,0.156224239,1,-0.116182902,0.999975612,0.299833907,-0.750018861,-0.811846478,0.717819977,-0.855219075,-0.993676044,-0.145643827,0.658917883,0.808751313,-0.211176498,1,0.538062326,-1,-0.107047133,-0.547517816,-0.992335382
-0.271461256,0.51003267,0.824081542,-0.262020324,0.675291573,-1,0.520727847,-0.316941236,0.132511635,1,-0.12726595,0.999951026,0.286995056,-0.73629883,-0.787906346,0.733695376,-0.843112203,-0.982417321,-0.109044887,0.676931115,0.761627407,-0.183775285,1,0.564803526,-1,-0.076783039,-0.562335076,-0.974422266
-0.250348319,0.484033014,0.832926627,-0.219556019,0.678406958,-1,0.531044545,-0.304128649,0.126830743,1,-0.12640717,1,0.27327474,-0.722925357,-0.786124586,0.754188702,-0.835334366,-0.970174618,-0.076824524,0.700237597,0.707474379,-0.157333352,1,0.590499511,-1,-0.046008166,-0.582928111,-0.947283568
-0.229178387,0.46220343,0.838198463,-0.181049779,0.682051582,-1,0.540339402,-0.291813597,0.114621705,1,-0.117818865,1,0.254805168,-0.712600177,-0.774154487,0.779688449,-0.827195147,-0.958574273,-0.050437814,0.73021216,0.647014297,-0.130374181,1,0.617321042,-1,-0.013754287,-0.58472227,-0.940759575
-0.208170918,0.438075976,0.842006843,-0.140917948,0.682839853,-1,0.546672111,-0.281328648,0.109997605,1,-0.116164871,1,0.251731331,-0.705284392,-0.759740928,0.809929667,-0.826437527,-0.959153395,-0.028728062,0.763250141,0.583760315,-0.126414474,1,0.645547593,-0.996868042,0.019753728,-0.594434745,-0.882141748
-0.185713997,0.430961408,0.845011011,-0.130930049,0.678827489,-1,0.548541139,-0.276468071,0.109571557,1,-0.103618475,1,0.233163578,-0.698601905,-0.74342436,0.84257826,-0.818549551,-0.96071854,-0.011120703,0.797102448,0.51955131,-0.103242386,1,0.672599176,-0.991265178,0.051858504,-0.606210438,-0.865303695
-0.162073786,0.410565163,0.849032959,-0.100426317,0.675842285,-1,0.545746346,-0.275776991,0.111773512,1,-0.086623599,1,0.209722803,-0.691687464,-0.725837065,0.874099899,-0.807459174,-0.96298695,0.004070841,0.828175487,0.455613808,-0.05565987,1,0.697814168,-0.987018262,0.082162398,-0.621076835,-0.832420317
-0.1346904,0.381731788,0.855410061,-0.029124802,0.661886843,-1,0.539701487,-0.277373909,0.114289992,1,-0.06498424,1,0.186352098,-0.68257998,-0.712562184,0.902333972,-0.790585133,-0.966239902,0.016346418,0.850758888,0.39392854,-0.02803864,1,0.718673074,-0.983972729,0.110155701,-0.635271722,-0.756305584
-0.10369327,0.326476439,0.861571192,0.021871878,0.639087685,-1,0.531531809,-0.28022076,0.116291659,1,-0.017256362,1,0.145695425,-0.669710231,-0.696810582,0.926619797,-0.789044578,-0.971055955,0.021694249,0.863727909,0.334897444,-0.003473265,1,0.735808256,-0.984052345,0.134743815,-0.650799374,-0.706956336
-0.070527268,0.280526264,0.863329043,0.063877623,0.617339888,-1,0.520235222,-0.285615035,0.116883437,1,-0.007876712,1,0.125055293,-0.653765384,-0.692099042,0.947452721,-0.776119698,-0.97589922,0.019051456,0.869254611,0.279423874,0.000109065,1,0.749517113,-0.984639356,0.156419714,-0.663776517,-0.674050944
-0.034322312,0.26978228,0.870933716,0.106392582,0.592811003,-1,0.511919424,-0.287701869,0.116940895,1,0.015070595,1,0.111184656,-0.64899868,-0.691814869,0.967155302,-0.774844622,-0.97722193,0.013215627,0.869728521,0.229942136,0.020709174,1,0.753230754,-0.981234964,0.163697641,-0.674995917,-0.667223771
0.003116523,0.239511058,0.876021856,0.150875124,0.568626188,-1,0.503167375,-0.304897992,0.116392098,1,0.062523455,1,0.097619602,-0.61927712,-0.691292307,0.988741419,-0.767600384,-0.982148521,0.00596473,0.864555794,0.185084077,0.073464054,1,0.759528539,-0.972154834,0.175093333,-0.686267765,-0.625794508
0.039953586,0.167305539,0.875951949,0.196094865,0.547559019,-1,0.493186149,-0.324747555,0.112469932,1,0.088772551,1,0.080866369,-0.592232452,-0.699387747,0.999131376,-0.747987979,-0.986044887,-0.004696392,0.853568484,0.145484933,0.109302427,1,0.769883757,-0.958313716,0.201566221,-0.702063698,-0.600318109
0.074239463,0.115639113,0.874222253,0.240768732,0.529826179,-1,0.480306963,-0.341943185,0.099697554,1,0.108403623,1,0.059713085,-0.574055795,-0.700054284,1,-0.73069532,-0.988365182,-0.019467328,0.838365306,0.113866794,0.14485349,1,0.774955237,-0.941830593,0.220396227,-0.703504737,-0.586838503
0.106987453,0.078180768,0.870350147,0.284702977,0.515038684,-1,0.461762105,-0.35966509,0.079763557,1,0.124454777,1,0.036198395,-0.560667221,-0.727395741,1,-0.711043218,-0.990307479,-0.039594462,0.819097113,0.089412923,0.149998527,1,0.776912882,-0.924117172,0.229548973,-0.706532283,-0.577215629
0.140868063,0.042690059,0.863345387,0.326093508,0.502454039,-1,0.437138287,-0.377301832,0.054972351,1,0.138325599,1,0.010341325,-0.551159112,-0.751341571,1,-0.709100043,-0.991925989,-0.065552631,0.795386676,0.071083666,0.215235676,1,0.776202563,-0.904695168,0.232130155,-0.707386131,-0.575237008
0.172957753,0.011011105,0.85525301,0.362686508,0.490855763,-1,0.406897941,-0.393595631,0.027914125,1,0.149558841,1,-0.014948726,-0.544083257,-0.752913034,1,-0.667914373,-0.993270553,-0.096090673,0.768980883,0.059298387,0.25845604,1,0.775683151,-0.884827169,0.228945897,-0.70631048,-0.572892294
0.205956889,-0.017235849,0.846352919,0.395704811,0.480209184,-1,0.374028221,-0.407125703,8.94E-05,1,0.160268188,1,-0.038757577,-0.538974766,-0.804604881,1,-0.641179169,-0.994397074,-0.128130635,0.742509411,0.050349915,0.294408035,1,0.766393116,-0.866531405,0.220070433,-0.704312823,-0.575308211
