csp_avg,csn_avg,delta_sei,cf
0.00043573977810906425,-0.0007050531099991707,-0.0002171806885436255,-0.000222412841862141
-0.0007248276143123408,0.001218936508536857,-0.002025867246463918,-0.0020745473285090996
5.919599612038941e-5,-2.098333083989264e-5,-7.820738394148736e-5,-8.007498273531728e-5
-0.0034896687807766447,0.0012100216591705412,-0.00045103757739911154,-0.0004617787762948934
-0.0043539110763982794,0.0005994757554555162,-4.27843076573667e-7,-4.3799045507755844e-7
0.0033378586422987164,-0.0003859717908504804,0.00047145172418164565,0.0004826016931298533
-0.002880915810615062,0.0009410753962679062,-0.00033350003101769094,-0.0003413735271934596
-0.0018153260973256765,0.0003619625175023998,1.3705645855780418e-6,1.402812180687476e-6
-0.029415353456839984,0.005507572553696727,0.0008149007111809103,0.0008340229706480745
-0.00010937867316800128,0.00023829025465357315,-0.0005644964889491887,-0.0005777326879933198
0.0008586184333379491,-0.0016562088652964408,0.00014053776852300325,0.00014382350023421712
-0.0030080851008984057,0.020505422209048087,-0.001767932694430892,-0.00180920987035378
-0.002852525087128138,0.00273874578141889,0.0005995841188727594,0.0006134935625337184
-0.0004705099692880717,0.0020962970354804424,-0.0005269398600741858,-0.0005391493639006365
-0.0016874590975732972,0.007734389079385993,-0.0015302384912918266,-0.001565609856535073
0.0006232734814739507,-0.0007463022911271764,0.00031864058566273795,0.0003259678402500522
-0.0003491565208734813,0.0007539337439501445,2.7521122881980835e-5,2.815284716443728e-5
-7.104411925107189e-5,0.0003909472115652195,-0.0021244310632562214,-0.002173111536119298
0.0008218846725409327,-0.00041451172223092286,0.00026152615214634987,0.0002674707275144861
-0.0014671534052896414,0.0009992901636442137,-0.001034997916036861,-0.0010584736745936495
0.000132061291125266,-5.6572125434603486e-5,0.0006918649411114927,0.0007074880822241027
8.468446889033843e-5,-9.913007300461969e-5,0.0006013419937968475,0.0006149002898159625
-0.0005915155949303244,0.0008374346443924277,-0.0011021553784859456,-0.0011269657924532423
-0.0006433943985714652,0.00047164015546410936,-0.001054749759271683,-0.0010784019096197618
0.002876997358060755,-0.00034311126986255575,0.0005935814518045916,0.0006068153753326866
-0.014428343553191498,0.0058297044638934235,0.0007894903338277428,0.0008070661416817001
-0.0002272918841973145,0.000714314558062936,-0.0004953705333870368,-0.0005063890533160367
-0.0008774887870442061,0.002380431392195956,-0.0019805922692279158,-0.0020245311477624993
-0.0025311102544504217,0.0013377523043771563,-0.0008013055639904153,-0.0008189759747388108
0.0025524431297805875,-0.00039810395700865843,0.0006188395260444309,0.0006324255173135757
-0.009768718365704287,0.004562250487271081,0.0008038680780563795,0.0008214902311840689
-0.0011593554831669916,0.00307759357532605,-0.0011255495763270945,-0.0011501994618966429
0.0007879076852979616,-0.0009535214330075862,-9.600302470567604e-5,-9.809753860095865e-5
0.00016186662101127662,-0.00023827048886307983,-0.00037124427312978676,-0.0003793250594372885
0.0010402902801215869,-0.0011934354828975716,0.0002249901408104982,0.00022987438039769986
0.000256572086538273,-0.00042632915644722483,-0.0019373965781910613,-0.0019793775312225035
-0.003271923967964206,0.0007157874045253436,0.0007865333853327331,0.0008034568398027155
0.000594915796749584,-0.0005074914426842694,-0.0004345538216392741,-0.00044389191592959337
0.000618234307672901,-0.0004126566279168223,0.00039017125177114704,0.00039853180312846313
-0.00013767881363046776,0.00014405547982484688,-0.0014229703338782314,-0.0014534068312154578
-0.0225859731086449,0.005980724072705533,0.0004613690526724022,0.00047118876862887993
-0.0002491961523850417,0.0014362356702365643,-0.0007911526867140115,-0.0008079818641870835
-0.002199489353089091,0.013364354381530877,-0.001733102755447927,-0.0017699003004593154
0.0008174480680041976,-0.000665163658814949,0.0004497138049214096,0.00045920056873955994
-0.00093530001112167,0.0013943657578094637,-0.000982324602474797,-0.0010030135366724624
-0.006079678518344992,0.004533321149352618,0.0006150689489398437,0.0006279777113341746
0.000550010432813515,-0.002750125525246351,-0.0018215365866138037,-0.0018597322206667377
-0.011976455739569382,0.004028676524999788,0.0008208705310558008,0.0008379313691580386
0.0009631377804691231,-0.0018969683106872413,-0.001832433148677656,-0.0018704834803554612
-0.008664054785628978,0.001648691539773895,0.0008384550234613943,0.0008557344512739546
-0.0028622845670803533,0.0027000883922146906,0.000540794180186295,0.0005519274737473757
0.0020780631678640883,-0.008289241137554186,-0.000589439734849906,-0.0006015612306955952
-0.0035637464019020746,0.02856568887131049,-0.0012345764829475472,-0.00125992945438457
-0.000781439501389025,0.0014809820389204557,-0.0007220221199500977,-0.0007367910899602013
-0.00032714632887332284,0.0003756258488259636,-0.0012781245949923072,-0.0013041908679646377
-0.016143302915055075,0.006497225901644869,0.0006758357402721285,0.0006895617605054145
