cf_avg,cf_std,cumulative_profit,num_soc_violate,num_swap
0.0035831296582731226,0.0006473666740691295,-3707.3874624793125,0,0
0.003595858879857911,0.0006536832740058694,-3714.9132124896246,0,1
0.003605562979354337,0.0006600380060988895,-3718.221939030619,0,1
0.0036139383783079706,0.0006650121623677917,-3718.061184464477,0,7
0.0036257145069218126,0.0006639484784060443,-3728.0916003579473,2,9
0.003644054529806617,0.0006639788302302467,-3755.8506120392944,7,9
0.003657091580460412,0.0006662384828676955,-3774.7370953111117,5,8
0.0036683662503629254,0.0006675822792146295,-3787.4633780524537,2,8
0.0036802936507269847,0.0006672336413278564,-3804.138536286259,3,8
0.003692993893045655,0.0006732421145190474,-3826.5505198596984,4,8
0.0037059118315085683,0.0006781037531364923,-3851.198728663826,4,8
0.003715854973183328,0.0006806594995805537,-3864.960506954292,2,10
0.0037378430679884177,0.000677932429827057,-3903.4698765428193,10,10
0.003756613922762198,0.0006767694457885796,-3932.874026443571,4,8
0.003768386242287276,0.0006752573682052676,-3944.452689925491,3,6
0.0037790652200892843,0.0006729543647961903,-3952.6784012902717,2,8
0.0037922640283207755,0.0006741785246354051,-3970.608298364186,3,9
0.0038036293633674422,0.0006742653655475506,-3983.8665889191066,2,8
0.0038125205399884856,0.0006732227895275387,-3992.988036157592,3,7
0.003824518531231273,0.0006701892701141145,-4005.4053952367562,5,5
0.003835393266627441,0.0006698585419649731,-4011.5586147564204,0,2
0.0038455507977150694,0.0006708693223443407,-4016.114437762477,0,1
0.0038564634082011375,0.0006724577996170155,-4022.2550488555653,0,0
0.0038677230303664325,0.0006756795349418802,-4029.0612967878264,0,0
0.003879530357855547,0.0006807577150180485,-4036.673866710971,0,0
0.0038925453098355733,0.0006883419842692487,-4045.0956442365614,0,0
0.003901751493124847,0.0006950245125114082,-4047.1139197218295,0,3
0.003911081339194085,0.0006999650015990885,-4049.668482833547,0,6
0.003919261345683573,0.0006992815430123304,-4047.7571795817985,1,9
0.00394134900015684,0.0006976134979532121,-4085.9735326684163,7,8
0.003955142318500518,0.0006943397165994458,-4107.868460603664,7,8
0.003966768609716212,0.0006944816726451794,-4121.334650744225,3,9
0.0039803667176019925,0.0006938310020443044,-4143.605097570656,4,10
0.00399393773919573,0.0006957943106971092,-4166.446849869193,5,9
