x1,x2,x3,x4,u,x_next1,x_next2,x_next3,x_next4
6653.421152412563,10483.040130446705,1.911512993667882e-9,0.012807859523023834,4.301992193732507,5093.299272153554,14925.31956184038,1.9274107931627955e-9,0.012920261025727806
5093.299272153554,14925.31956184038,1.9274107931627955e-9,0.012920261025727806,2.6456874031045943,4143.465454139682,17629.76613819074,1.9413885092505564e-9,0.013019087048356692
4143.465454139682,17629.76613819074,1.9413885092505564e-9,0.013019087048356692,-7.107105721930686,6740.002191117048,10235.619810755405,1.9477199553548963e-9,0.013063851989356525
6740.002191117048,10235.619810755405,1.9477199553548963e-9,0.013063851989356525,2.8926276853263513,5687.701236645418,13231.850546106929,1.961908579280345e-9,0.013164169184263422
5687.701236645418,13231.850546106929,1.961908579280345e-9,0.013164169184263422,6.076259476519445,3511.086419279229,19429.619479072928,1.980250870221112e-9,0.013293853865809158
3511.086419279229,19429.619479072928,1.980250870221112e-9,0.013293853865809158,4.337485614108124,1971.4000686107725,23813.686800891624,1.9969460727710913e-9,0.013411893211768028
1971.4000686107725,23813.686800891624,1.9969460727710913e-9,0.013411893211768028,-10.384957352809204,5737.6047871130995,13088.787648075573,2.0017304450087235e-9,0.013445719945409822
5737.6047871130995,13088.787648075573,2.0017304450087235e-9,0.013445719945409822,-6.071249883127356,7968.328459869422,6736.338364134444,2.0083041728416975e-9,0.013492197880109514
7968.328459869422,6736.338364134444,2.0083041728416975e-9,0.013492197880109514,11.598056272503742,3802.913403602857,18597.249708622036,2.0366033929999977e-9,0.013692280594208475
3802.913403602857,18597.249708622036,2.0366033929999977e-9,0.013692280594208475,2.3482086517143257,2965.8836586054026,20980.475548384467,2.050400760851654e-9,0.013789831508747437
2965.8836586054026,20980.475548384467,2.050400760851654e-9,0.013789831508747437,-2.8247611629630067,3979.139660840087,18094.875598086353,2.0593407588579867e-9,0.013853039577914738
3979.139660840087,18094.875598086353,2.0593407588579867e-9,0.013853039577914738,-1.2922549082492416,4444.027557788736,16770.799024413645,2.069530442707629e-9,0.013925083245162185
4444.027557788736,16770.799024413645,2.069530442707629e-9,0.013925083245162185,6.191341278264924,2243.570858059215,23036.442865738,2.088627785912781e-9,0.014060106339056362
2243.570858059215,23036.442865738,2.088627785912781e-9,0.014060106339056362,-2.0234918449203656,2966.5755635814794,20977.361231819166,2.098069808444157e-9,0.01412686384983206
2966.5755635814794,20977.361231819166,2.098069808444157e-9,0.01412686384983206,2.1364668133276736,2206.97564897973,23140.095252723997,2.1118571832087213e-9,0.014224344110692986
2206.97564897973,23140.095252723997,2.1118571832087213e-9,0.014224344110692986,2.318926806851583,1387.3244544514394,25473.817081740417,2.126329799168652e-9,0.014326669201814905
1387.3244544514394,25473.817081740417,2.126329799168652e-9,0.014326669201814905,-14.317316174321812,6605.60604669559,10613.96144299986,2.1298011896491927e-9,0.01435121281910043
6605.60604669559,10613.96144299986,2.1298011896491927e-9,0.01435121281910043,11.292317250531472,2576.1467580150206,22087.73717252197,2.1573889492814326e-9,0.014546265325574159
2576.1467580150206,22087.73717252197,2.1573889492814326e-9,0.014546265325574159,-8.946541915935732,5821.97814781996,12844.656298885175,2.1628451840659532e-9,0.014584842299015166
5821.97814781996,12844.656298885175,2.1628451840659532e-9,0.014584842299015166,7.387082528084344,3180.9624461232224,20364.822117194126,2.183200376533171e-9,0.014728758708445042
3180.9624461232224,20364.822117194126,2.183200376533171e-9,0.014728758708445042,3.896140345235366,1799.1774809223025,24299.253923851706,2.1994651375173013e-9,0.014843754722599243
1799.1774809223025,24299.253923851706,2.1994651375173013e-9,0.014843754722599243,-7.10081502560882,4353.604611593208,17025.02576005386,2.205576330766692e-9,0.01488696241966231
4353.604611593208,17025.02576005386,2.205576330766692e-9,0.01488696241966231,8.754066223891442,1261.4499788818162,25829.764776795524,2.230380184727057e-9,0.015062332002030457
1261.4499788818162,25829.764776795524,2.230380184727057e-9,0.015062332002030457,-11.088387953406023,5270.312533355915,14413.874394893763,2.234738278303145e-9,0.015093144836664178
5270.312533355915,14413.874394893763,2.234738278303145e-9,0.015093144836664178,-3.179804914409653,6432.716485560885,11103.5619497267,2.243397318283636e-9,0.015154366460832494
6432.716485560885,11103.5619497267,2.243397318283636e-9,0.015154366460832494,9.050822854106453,3191.745842885765,20332.116190682293,2.2664831515615735e-9,0.015317589198195862
3191.745842885765,20332.116190682293,2.2664831515615735e-9,0.015317589198195862,-6.8968744923612295,5692.376788397776,13211.071393705202,2.2729546296633655e-9,0.015363344201181654
5692.376788397776,13211.071393705202,2.2729546296633655e-9,0.015363344201181654,8.948889809421468,2506.9905579731144,22281.33593622461,2.2962681036354755e-9,0.01552817641639192
2506.9905579731144,22281.33593622461,2.2962681036354755e-9,0.01552817641639192,-5.990783735083099,4664.486484450264,16137.405815311437,2.3031287141466427e-9,0.01557668268489585
4664.486484450264,16137.405815311437,2.3031287141466427e-9,0.01557668268489585,-5.9437006113084,6839.826733858524,9942.660284645981,2.31004155617213e-9,0.015625558243545872
6839.826733858524,9942.660284645981,2.31004155617213e-9,0.015625558243545872,-5.388621775807524,8834.671215078431,4261.913258432724,2.3164520400429052e-9,0.015670882001740553
8834.671215078431,4261.913258432724,2.3164520400429052e-9,0.015670882001740553,1.7193899298600432,8195.198268209735,6082.600823196172,2.3289245646699895e-9,0.01575906593631873
8195.198268209735,6082.600823196172,2.3289245646699895e-9,0.01575906593631873,10.694366617022085,4342.396714940078,17053.341095128,2.3556095444625537e-9,0.0159477355587573
4342.396714940078,17053.341095128,2.3556095444625537e-9,0.0159477355587573,-2.310948861279896,5178.909237154575,14671.03162581387,2.365000064272619e-9,0.016014128932139597
5178.909237154575,14671.03162581387,2.365000064272619e-9,0.016014128932139597,-3.7290486024287466,6542.691843319083,10787.275081505963,2.3732745245904362e-9,0.016072631479871743
6542.691843319083,10787.275081505963,2.3732745245904362e-9,0.016072631479871743,-5.477862494901898,8561.850919022663,5037.284349110831,2.379875203582533e-9,0.0161192999661497
8561.850919022663,5037.284349110831,2.379875203582533e-9,0.0161192999661497,-1.6391933431378065,9186.908960442212,3257.185307893036,2.3865656042442486e-9,0.016166602807546653
9186.908960442212,3257.185307893036,2.3865656042442486e-9,0.016166602807546653,2.8926762433318634,8103.852088209849,6341.0298524125665,2.3994160078177877e-9,0.016257458442785994
